name,id,tags
Animalia,15423,Animation  Animalia Australian children television series based picture book illustrator Graeme Base distributed Cyber Group Studios 6.667  Tom Ruegger Jim Eldridge Graeme Base Robyn Base Bruce Johnson Doug MacLeod  
The Long Ballad,122182,Action & Adventure War & Politics  Li Chang Ge family murdered Li Shi Min Emperor Tang Xuanwu Gate Incident heads Shuo Province guise man hopes raising army kill Li Shi Min avenge family death captain army Shuo Province Zhangzhou loses siege Eastern Turkic Khaganate General Ashina Sun takes serve personal military strategist 8.8  Zhu Ruibin  
My Heart is Yours,63407,Soap Comedy Drama  Fernando Lascurain wealthy businessman recent widower attempting raise seven unruly children seeks assistance new nanny hires falls love Ana Leal struggling exotic dancer tries hide double life Ana lacks experience refined education quickly bonds Lascurain children Ana dreams mother home destroyed following accident borrow money ruthless boss Chicago night club secretly employed Fernando simultaneously falls Ana Isabela economist sophisticated woman trained mother marry millionaire choose women 8.005  Alejandro Pohlenz Marcia del Río Pablo Ferrer García-Travesí  
What's Happening Now!!,67,Comedy  Happening American sequel series Happening ran syndication Like previous series Happening loosely based motion picture Cooley High 6.556  Eric Monte  
Llama Llama,76663,Animation Kids  Llama family good friends heart warming adventures safe friendly town animated based award winning books 6.6  Anna Dewdney Reed Duncan Jane Startz  
Gavin & Stacey,3696,Comedy Drama  Gavin ordinary boy Billericay Essex Stacey ordinary girl Barry Island South Wales spoken phone day work months actually met 7.375  James Corden Ruth Jones  
Unorthodox,99581,Drama  Hasidic Jewish woman Brooklyn flees Berlin arranged marriage taken group musicians past comes calling 7.8  Alexa Karolinski Anna Winger  
Ethos,112745,Drama Mystery  group unique characters dramatically different socio cultural backgrounds meet startling circumstances vibrant colorful city Istanbul chance force 7.692  Berkun Oya  
Hot Girls Wanted: Turned On,71373,Documentary  Porn gone mainstream question handle exploration intersection sex technology told stories people lives defined current explosion internet porn creating consuming 6.7  Rashida Jones Ronna Gradus Jill Bauer  
Father of the Pride,441,Animation Comedy  Father Pride American animated television series began broadcasting NBC August short lived trend CGI series prime time network TV produced Jeffrey Katzenberg company DreamWorks Animation revolves family white lions patriarch stars Siegfried Roy Las Vegas Despite heavy promotion unsuccessful canceled season Transmission production delayed real life stage injury Roy Horn 6.7  Jeffrey Katzenberg  
Thus Spoke Kishibe Rohan,118443,Mystery Animation  popular manga creator enmeshed paranormal events conducting research Stand User Kishibe Rohan visits Italy goes bankrupt 8.2    
Believe,60611,Sci-Fi & Fantasy Drama  Believe unlikely relationship gifted young girl man sprung prison tasked protecting evil elements hunt power 6.76  Alfonso Cuarón Mark Friedman  
Aftermath,67439,Sci-Fi & Fantasy  Copeland family battle survival civilization comes apocalyptic end triggered massive storms meteor strikes earthquakes plague rise supernatural creatures 5.8  Glenn Davis William Laurin  
Canaan,43418,Animation Drama Action & Adventure  years ago Shibuya ravaged biological terrorist attack deadly Ua virus Maria Osawa saved father inoculated virus left partial amnesia shock works cameraman reunites girl named Canaan Shanghai China gifted assassin synesthesia orders unknown organization unspecified mission 6.7    
Seasoning the Seasons,51246,Documentary  program visits places Japan introduce charms local daily life festivals fostered nation long history 10.0    
Unstable,219788,Comedy Drama  biotech genius tries bounce depths grief help son works escape dad shadow save family business 7.016  Rob Lowe Victor Fresco John Owen Lowe  
Pečie celé Slovensko,233525,Reality   0.0  Anna Fifiková Jeffo Minařík  
Young Wallander,91545,Drama Mystery Crime  incendiary hate crime stirs civil unrest fast tracking rookie cop Kurt Wallander detective origin story popular character 7.126  Benjamin Harris  
Total Control,92388,Drama  local Indigenous politician recruited senate Australian Prime Minister contentious video goes viral 5.7  Rachel Griffiths Darren Dale Miranda Dear  
Heroines Run the Show,132213,Animation Comedy Drama  pursue passion Hiyori Suzumi leaving simple rural hometown bustling city Tokyo join Sakuragaoka High School track team manager training cutthroat schoolboy idols track friends Hiyori shows signs slowing 6.571    
All of Us,1566,Comedy Family  Robert James entertainment reporter local Los Angeles television station handsome smart thoroughly modern thinking Recently divorced somewhat self absorbed Neesee mother endearing year old son Robert refuses buy old stereotype divorced means ex 7.25  Will Smith Jada Pinkett Smith Betsy Borns  
13. komnata,36528,Documentary   6.0    
Camp Lakebottom,55924,Comedy Animation Sci-Fi & Fantasy   7.605  Eric Jacobson Robert Pincombe Shelley Hoffman Betsy McGowen Meghan Davies  
High Kick Through The Roof,83518,Comedy  sisters age lived lives father deep country electricity unaffordable luxury day bizarre turn events end Seoul sisters encounter severe case cultural shock soon hit city Building forests computers department stores subways cell phone year old Shin ae seen Seoul like fantasy difficult fathom peculiar family lives corner residential area Seongbuk dong Sun jae president small food company Sun jae falls head heels love life slowly winding granddaughter Hae ri shrieks morning bathroom constipation members family sort defect invisible son law Seongbuk dong EQ deficient doctor perverted female teacher Come think man living day age harbors kind unique defect shout confidently perfect throw stones sitcom portraying uplifting comedic story sisters begin work Sun jae house maids episodes members family time drama girls blossoming young women fall love 6.9    
Witch Hunter Robin,1098,Animation Action & Adventure Drama  Solomon fights harmful use witchcraft database witches includes obtained power witchcraft genetics carry gene order arrest eliminate powers awaken series focuses STN J member Robin Sena 7.143  Hajime Yatate  
Friday Night Dinner,34435,Comedy  siblings share Friday night dinners parents home goes wrong 7.835  Robert Popper  
Turbo,205557,News Talk   10.0    
David Wilson's Crime Files,117107,Documentary Crime  Professor David Wilson explores Scottish crimes 0.0    
Bourbon Street Beat,1030,Drama  Bourbon Street Beat private detective series produced Warner Brothers Television aired ABC network October July featured Richard Long Rex Randolph Andrew Duggan Cal Calhoun Van Williams Kenny Madison Arlene Howell Melody Lee Mercer secretary New Orleans detective agency worked set New Orleans Louisiana USA revolves lives Rex Randolph Long Cal Calhoun Duggan run detective agency called Randolph Calhoun Special Services agency based Absinthe House French Quarter nightclub Bourbon Street 5.0  Charles Hoffman  
Wheeler Dealers France,68798,Reality   8.0    
MasterChef Junior,57755,Reality  American version culinary competition series gives talented kids ages chance showcase culinary abilities passion food series delicious challenges Celebrated food experts coach encourage promising hopefuls cook like pros teach tricks trade way 6.7    
Glass Mask,35175,Animation Drama  father passed away early mother lives works crowded Chinese restaurant Kitajima Maya year old girl carry burden making ends meet fights ill fate able overcome trials tribulations life passion enthusiasm happens encounter reclusive actress Tsukikage decides train mould foremost actress generation 7.5  Mamoru Hamatsu  
Street Justice,14390,Action & Adventure  Street Justice American action crime drama series starring Carl Weathers Bryan Genesse series began airing syndication canceled seasons 7.5  David Levinson  
Princess Knight,34864,Animation Action & Adventure Sci-Fi & Fantasy  Princess Sapphire girl raised Prince mischief angel princess born girl body boy mind boy successor kingdom Sapphire raised boy evil ministers try reveal secret Unable kind vicious conduct prevailing kingdom Sapphire disguises Princess Knight wields sword justice 6.0  Chikao Katsui Kanji Akahori  
Hawkeye and the Last of the Mohicans,13718,Western Drama  Hawkeye Mohicans set New York Hudson Valley French Indian war depicted adventures Hawkeye Indian blood brother Chingachgook member Mohican tribe series based stories James Fenimore Cooper 4.833    
Where We Call Home,222094,Documentary  People globe roots Japan offer glimpse lives hardships face Japanese society 0.0    
Klenoty příhraničí,234542,Documentary   0.0    
El Noveno mandamiento,20918,Soap Drama  El Noveno Mandamiento Mexican soap opera produced Lucero Suárez June Unimas broadcasting hour episodes soap opera 2.0  René Allouis  
PH: Podemos hablar,195100,Talk   2.0    
The Betrayal Knows My Name,42411,Animation  Gifted strange ability troubles kind hearted Yuki Sakurai finds life turned upside day handsome stranger named Luka appears Suddenly evil beings known Duras begin hunting world magic terror dark truth past surround 5.0    
Top Boy,41889,Drama  thrilling raw crime drama following gang drug dealers Hackney London honest gripping rendition inner city drug gang culture 7.3  Ronan Bennett  
