name,overview,id,poster_path,rating,vote_count,adult,director,producer,creator,actors,year_released,genres,keywords
Gossip Girl,"Eight years after the original website went dark, a new generation of New York private school teens are introduced to the social surveillance of Gossip Girl.",95249,https://image.tmdb.org/t/p/w500/9oY4OR0jQUbnKC5BhoUOQRrgIp9.jpg,7.5,267,False,[],[],['Joshua Safran'],[],2021.0,"['Drama', 'Mystery']","['years', 'original', 'website', 'went', 'dark', 'new', 'generation', 'New', 'York', 'private', 'school', 'teens', 'introduced', 'social', 'surveillance', 'Gossip', 'Girl']"
Virtues Of Harmony II,"The Virtues of Harmony II is a long-running TVB television series, which follows its first series, Virtues of Harmony, a series set in Ancient China. This new, second series of the Virtues of Harmony is set in Modern Hong Kong.",4013,https://image.tmdb.org/t/p/w500/im3qS74ptAtmu7Tz07cN3xnW7xn.jpg,7.5,2,False,[],[],['Yuk On Tsui'],[],2003.0,"['Comedy', 'Family', 'Drama']","['Virtues', 'Harmony', 'II', 'long', 'running', 'TVB', 'television', 'series', 'follows', 'series', 'Virtues', 'Harmony', 'series', 'set', 'Ancient', 'China', 'new', 'second', 'series', 'Virtues', 'Harmony', 'set', 'Modern', 'Hong', 'Kong']"
Partners for Justice,"Baek Beom has worked as a forensic doctor for 10 years. He has a bad personality, but he is excellent with his work. Baek Beom does not open his mind to other people. Eun Sol is a rookie prosecutor with a warm heart. She has a bright personality and she comes from wealth family background. The forensic doctor and prosecutor work together to solve cases.",79070,https://image.tmdb.org/t/p/w500/lPU34PKrjJNISguneRdAB7zQfTj.jpg,7.5,20,False,[],[],['Son Hyung-Suk'],[],2018.0,"['Drama', 'Mystery', 'Crime']","['Baek', 'Beom', 'worked', 'forensic', 'doctor', 'years', 'bad', 'personality', 'excellent', 'work', 'Baek', 'Beom', 'open', 'mind', 'people', 'Eun', 'Sol', 'rookie', 'prosecutor', 'warm', 'heart', 'bright', 'personality', 'comes', 'wealth', 'family', 'background', 'forensic', 'doctor', 'prosecutor', 'work', 'solve', 'cases']"
Burn Notice,A formerly blacklisted spy uses his unique skills and training to help people in desperate situations.,2919,https://image.tmdb.org/t/p/w500/o2fnD3SNiQjGVgA2C3ezaeh2HK.jpg,7.5,430,False,[],[],['Matt Nix'],[],2007.0,"['Action & Adventure', 'Drama', 'Crime']","['blacklisted', 'spy', 'uses', 'unique', 'skills', 'training', 'help', 'people', 'desperate', 'situations']"
Lady Georgie,"An Australian farmer returns home from the woods with a baby named Georgie. The girl lives ignoring the terrible secret hidden in the golden bracelet on her hand. Her ""Father"" and Her ""brothers"", Abel and Arthur, love her dearly, but her ""mother"" considers her an intruder and doesn't manage to open her heart to the girl. After Father dies in an attempt to rescue Georgie, Mother starts hating the girl. Georgie grows up into a beautiful young girl, and both her ""brothers"" are terribly in love with her. Not knowing the truth Georgie eventually falls in love with the handsome grandson of the British Governor. When Mother finally reveals the truth to her and condamns the girl for being an exile's daughter, Georgie leaves for Britain in search of her real parents - and for her love, who has also left Australia. Abel and Arthur follow her and the three are thrown into the cruel world of London aristocracy, lies and intrigues.",36664,https://image.tmdb.org/t/p/w500/nAyOUoBTavtCOTxn4hBp84twETZ.jpg,7.5,7,False,[],[],[],[],1983.0,"['Action & Adventure', 'Animation', 'Drama', 'Comedy']","['Australian', 'farmer', 'returns', 'home', 'woods', 'baby', 'named', 'Georgie', 'girl', 'lives', 'ignoring', 'terrible', 'secret', 'hidden', 'golden', 'bracelet', 'hand', 'Father', 'brothers', 'Abel', 'Arthur', 'love', 'dearly', 'mother', 'considers', 'intruder', 'manage', 'open', 'heart', 'girl', 'Father', 'dies', 'attempt', 'rescue', 'Georgie', 'Mother', 'starts', 'hating', 'girl', 'Georgie', 'grows', 'beautiful', 'young', 'girl', 'brothers', 'terribly', 'love', 'knowing', 'truth', 'Georgie', 'eventually', 'falls', 'love', 'handsome', 'grandson', 'British', 'Governor', 'Mother', 'finally', 'reveals', 'truth', 'condamns', 'girl', 'exile', 'daughter', 'Georgie', 'leaves', 'Britain', 'search', 'real', 'parents', 'love', 'left', 'Australia', 'Abel', 'Arthur', 'follow', 'thrown', 'cruel', 'world', 'London', 'aristocracy', 'lies', 'intrigues']"
Adaalat,"K.D Pathak is a suave, sophisticated, witty and yet unconventional defence lawyer with an impeccable track record. He stands not for his client, but for Justice.",34522,https://image.tmdb.org/t/p/w500/m2G5WVHX4n2ETdBpAUHGK71C0J7.jpg,7.5,2,False,[],[],[],[],2010.0,"['Drama', 'Crime', 'Mystery']","['Pathak', 'suave', 'sophisticated', 'witty', 'unconventional', 'defence', 'lawyer', 'impeccable', 'track', 'record', 'stands', 'client', 'Justice']"
Nagi-Asu: A Lull in the Sea,"Long ago, all humans lived beneath the sea. However, some people preferred the surface and abandoned living underwater permanently. As a consequence, they were stripped of their god-given protection called ""Ena"" which allowed them to breathe underwater. Over time, the rift between the denizens of the sea and of the surface widened, although contact between the two peoples still existed.

This show follows the story of Hikari Sakishima and Manaka Mukaido, along with their childhood friends Chisaki Hiradaira and Kaname Isaki, who are forced to leave the sea and attend a school on the surface. There, the group also meets Tsumugu Kihara, a fellow student and fisherman who loves the sea.

Hikari and his friends' lives are bound to change as they have to deal with the deep-seated hatred and discrimination between the people of sea and of the surface, the storms in their personal lives, as well as an impending tempest which may spell doom for all who dwell on the surface.",61408,https://image.tmdb.org/t/p/w500/hOm9TB9JQJhAT1tBXGsngP35cCX.jpg,7.5,31,False,[],[],[],[],2013.0,"['Animation', 'Drama', 'Sci-Fi & Fantasy']","['Long', 'ago', 'humans', 'lived', 'beneath', 'sea', 'people', 'preferred', 'surface', 'abandoned', 'living', 'underwater', 'permanently', 'consequence', 'stripped', 'god', 'given', 'protection', 'called', 'Ena', 'allowed', 'breathe', 'underwater', 'time', 'rift', 'denizens', 'sea', 'surface', 'widened', 'contact', 'peoples', 'existed', 'follows', 'story', 'Hikari', 'Sakishima', 'Manaka', 'Mukaido', 'childhood', 'friends', 'Chisaki', 'Hiradaira', 'Kaname', 'Isaki', 'forced', 'leave', 'sea', 'attend', 'school', 'surface', 'group', 'meets', 'Tsumugu', 'Kihara', 'fellow', 'student', 'fisherman', 'loves', 'sea', 'Hikari', 'friends', 'lives', 'bound', 'change', 'deal', 'deep', 'seated', 'hatred', 'discrimination', 'people', 'sea', 'surface', 'storms', 'personal', 'lives', 'impending', 'tempest', 'spell', 'doom', 'dwell', 'surface']"
Hanna,This thriller and coming-of-age drama follows the journey of an extraordinary young girl as she evades the relentless pursuit of an off-book CIA agent and tries to unearth the truth behind who she is. Based on the 2011 Joe Wright film.,54155,https://image.tmdb.org/t/p/w500/pe10EUjgO2jgwiu01MAv9l3IjxG.jpg,7.499,734,False,[],[],['David Farr'],[],2019.0,"['Action & Adventure', 'Drama']","['thriller', 'coming', 'age', 'drama', 'follows', 'journey', 'extraordinary', 'young', 'girl', 'evades', 'relentless', 'pursuit', 'book', 'CIA', 'agent', 'tries', 'unearth', 'truth', 'Based', 'Joe', 'Wright', 'film']"
El Chapo,"A look at the life of notorious drug kingpin, El Chapo, from his early days in the 1980s working for the Guadalajara Cartel, to his rise to power of during the '90s and his ultimate downfall in 2016.",71411,https://image.tmdb.org/t/p/w500/2ClXk4PoOGmkk676y4q6T26GJOb.jpg,7.498,1494,False,[],[],"['Ernesto Contreras', 'Carlos Contreras', 'José Manuel Cravioto', 'Daniel Posada', 'Silvana Aguirre Zegarra']",[],2017.0,['Drama'],"['look', 'life', 'notorious', 'drug', 'kingpin', 'El', 'Chapo', 'early', 'days', 'working', 'Guadalajara', 'Cartel', 'rise', 'power', 'ultimate', 'downfall']"
Devil Lady,"The beautiful and successful supermodel Jun Fudou meets a woman named Lan Asuka, who confronts her with a werewolf monster, which she calls a devil beast. As a result, unimagined powers awaken in Jun, and she manages to defeat the monster. She, just like this werewolf, is part of the next step in human evolution: humans who can mutate into beast-like monsters and then mercilessly terrorise civilisation. Unlike the other devil beasts, however, she can retain her humanity, which is her undoing because Lan Asuka is a high-ranking employee of the government and of the “Anti-Beast Special Squad”, which wants to abuse her powers and train her to mercilessly hunt down her own species.

Caught between these extremes and her weak self, the question arises: what fate will Jun meet? Will she ever be able to decide it for herself?",45610,https://image.tmdb.org/t/p/w500/bBeUz5FFcIoJxSS6KDXOzYDH4Hn.jpg,7.496,117,False,[],[],['Go Nagai'],[],1998.0,"['Action & Adventure', 'Animation', 'Drama', 'Sci-Fi & Fantasy']","['beautiful', 'successful', 'supermodel', 'Jun', 'Fudou', 'meets', 'woman', 'named', 'Lan', 'Asuka', 'confronts', 'werewolf', 'monster', 'calls', 'devil', 'beast', 'result', 'unimagined', 'powers', 'awaken', 'Jun', 'manages', 'defeat', 'monster', 'like', 'werewolf', 'step', 'human', 'evolution', 'humans', 'mutate', 'beast', 'like', 'monsters', 'mercilessly', 'terrorise', 'civilisation', 'Unlike', 'devil', 'beasts', 'retain', 'humanity', 'undoing', 'Lan', 'Asuka', 'high', 'ranking', 'employee', 'government', 'Anti', 'Beast', 'Special', 'Squad', 'wants', 'abuse', 'powers', 'train', 'mercilessly', 'hunt', 'species', 'Caught', 'extremes', 'weak', 'self', 'question', 'arises', 'fate', 'Jun', 'meet', 'able', 'decide']"
Deceptions,"The show's premise revolves around a pair of twin sisters who were separated when they were young, and as adults the younger sister is forced to act as a ""replacement"" for her wealthy twin who wants to temporarily leave her husband and his family to enjoy a life of luxury with multiple lovers.",4184,https://image.tmdb.org/t/p/w500/xqHi9crFX83R8t6rSbzvDzOcGla.jpg,7.496,390,False,[],[],['Inés Rodena'],[],1998.0,"['Drama', 'Soap']","['premise', 'revolves', 'pair', 'twin', 'sisters', 'separated', 'young', 'adults', 'younger', 'sister', 'forced', 'act', 'replacement', 'wealthy', 'twin', 'wants', 'temporarily', 'leave', 'husband', 'family', 'enjoy', 'life', 'luxury', 'multiple', 'lovers']"
Studio 60 on the Sunset Strip,A behind-the-scenes look at a fictional sketch-comedy TV show.,1691,https://image.tmdb.org/t/p/w500/9n9Sr54cykU2oIiKYUt3jilJ27W.jpg,7.495,103,False,[],[],['Aaron Sorkin'],[],2006.0,"['Comedy', 'Drama']","['scenes', 'look', 'fictional', 'sketch', 'comedy', 'TV']"
The Strain,"A high concept thriller that tells the story of Dr. Ephraim Goodweather, the head of the Center for Disease Control Canary Team in New York City. He and his team are called upon to investigate a mysterious viral outbreak with hallmarks of an ancient and evil strain of vampirism. As the strain spreads, Eph, his team, and an assembly of everyday New Yorkers, wage war for the fate of humanity itself.",47640,https://image.tmdb.org/t/p/w500/2BWErT9QcADpf2G4BZ769eSnFTP.jpg,7.492,1651,False,[],[],"['Guillermo del Toro', 'Carlton Cuse']",[],2014.0,"['Sci-Fi & Fantasy', 'Drama', 'Mystery']","['high', 'concept', 'thriller', 'tells', 'story', 'Ephraim', 'Goodweather', 'head', 'Center', 'Disease', 'Control', 'Canary', 'Team', 'New', 'York', 'City', 'team', 'called', 'investigate', 'mysterious', 'viral', 'outbreak', 'hallmarks', 'ancient', 'evil', 'strain', 'vampirism', 'strain', 'spreads', 'Eph', 'team', 'assembly', 'everyday', 'New', 'Yorkers', 'wage', 'war', 'fate', 'humanity']"
3rd Rock from the Sun,"3rd Rock from the Sun is an American sitcom that aired from 1996 to 2001 on NBC. The show is about four extraterrestrials who are on an expedition to Earth, which they consider to be a very insignificant planet. The extraterrestrials pose as a human family in order to observe the behavior of human beings.",155,https://image.tmdb.org/t/p/w500/sUB4lZghNnwQywKqgjIfJsyBqI2.jpg,7.492,428,False,[],[],"['Bonnie Turner', 'Terry Turner']",[],1996.0,"['Family', 'Sci-Fi & Fantasy', 'Comedy', 'Drama']","['Rock', 'Sun', 'American', 'sitcom', 'aired', 'NBC', 'extraterrestrials', 'expedition', 'Earth', 'consider', 'insignificant', 'planet', 'extraterrestrials', 'pose', 'human', 'family', 'order', 'observe', 'behavior', 'human', 'beings']"
The Tale of Nokdu,"While on the run for his life, a young man discovers that the best place to lie low is in a village of widows — disguised as a woman.",93541,https://image.tmdb.org/t/p/w500/r8BhphHIruCL2jM4sd1Zs6sMJov.jpg,7.491,58,False,[],[],['Hye Jin-yang'],[],2019.0,"['Comedy', 'Drama']","['run', 'life', 'young', 'man', 'discovers', 'best', 'place', 'lie', 'low', 'village', 'widows', 'disguised', 'woman']"
The Wild Wild West,"The Wild Wild West is an American television series  Developed at a time when the television western was losing ground to the spy genre, this show was conceived by its creator, Michael Garrison, as ""James Bond on horseback."" Set during the administration of President Ulysses Grant, the series followed Secret Service agents James West and Artemus Gordon as they solved crimes, protected the President, and foiled the plans of megalomaniacal villains to take over all or part of the United States.

The show also featured a number of fantasy elements, such as the technologically advanced devices used by the agents and their adversaries. The combination of the Victorian era time-frame and the use of Verne-esque style technology have inspired some to give the show credit for the origins of the steam punk subculture.",10929,https://image.tmdb.org/t/p/w500/hnxNMZW3tVcyc5XMwJLey5YjKps.jpg,7.491,58,False,[],[],['Michael Garrison'],[],1965.0,"['Action & Adventure', 'Comedy', 'Drama', 'Western', 'Sci-Fi & Fantasy']","['Wild', 'Wild', 'West', 'American', 'television', 'series', 'Developed', 'time', 'television', 'western', 'losing', 'ground', 'spy', 'genre', 'conceived', 'creator', 'Michael', 'Garrison', 'James', 'Bond', 'horseback', 'Set', 'administration', 'President', 'Ulysses', 'Grant', 'series', 'followed', 'Secret', 'Service', 'agents', 'James', 'West', 'Artemus', 'Gordon', 'solved', 'crimes', 'protected', 'President', 'foiled', 'plans', 'megalomaniacal', 'villains', 'United', 'States', 'featured', 'number', 'fantasy', 'elements', 'technologically', 'advanced', 'devices', 'agents', 'adversaries', 'combination', 'Victorian', 'era', 'time', 'frame', 'use', 'Verne', 'esque', 'style', 'technology', 'inspired', 'credit', 'origins', 'steam', 'punk', 'subculture']"
Miami Vice,"The story of the Miami Police Department's vice squad and its efforts to end drug trafficking and prostitution, centered on the unlikely partnership of Sonny Crockett and Ricardo Tubbs - who first meet when Tubbs is undercover in a drug cartel.",1908,https://image.tmdb.org/t/p/w500/b5kLqC6eDiA17nq3jr1Vi340Kns.jpg,7.489,363,False,[],[],['Anthony Yerkovich'],[],1984.0,"['Crime', 'Drama']","['story', 'Miami', 'Police', 'Department', 'vice', 'squad', 'efforts', 'end', 'drug', 'trafficking', 'prostitution', 'centered', 'unlikely', 'partnership', 'Sonny', 'Crockett', 'Ricardo', 'Tubbs', 'meet', 'Tubbs', 'undercover', 'drug', 'cartel']"
The Sex Lives of College Girls,"Follow four college roommates as they arrive at New England’s prestigious Essex College. A bundle of contradictions and hormones, these girls are equal parts lovable and infuriating as they live out their new, free lives on campus.",134373,https://image.tmdb.org/t/p/w500/qaGYIoe3CQkTqWI1SWzFZhSPHsb.jpg,7.488,243,False,[],[],"['Mindy Kaling', 'Justin Noble']",[],2021.0,"['Comedy', 'Drama']","['Follow', 'college', 'roommates', 'arrive', 'New', 'England', 'prestigious', 'Essex', 'College', 'bundle', 'contradictions', 'hormones', 'girls', 'equal', 'parts', 'lovable', 'infuriating', 'live', 'new', 'free', 'lives', 'campus']"
